component,ruleTypeId,ruleTypeName,entity,attribute,fieldType,label,source
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,locationWidth,,,ruleTypeAvailableAttributeXref
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,maxUomQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,maxVolume,,,ruleTypeAvailableAttributeXref
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,maxWeight,,,ruleTypeAvailableAttributeXref
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,pickAllocationZoneId,,,ruleTypeAvailableAttributeXref
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,position,,,ruleTypeAvailableAttributeXref
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,skuDedicationTypeId,,,ruleTypeAvailableAttributeXref
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,storageUomId,,,ruleTypeAvailableAttributeXref
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,streetId,,,ruleTypeAvailableAttributeXref
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,streetPosition,,,ruleTypeAvailableAttributeXref
dcallocation,AllocationInventoryCriteria,AllocationInventoryCriteria,,zone,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,DynamicAssignmentType,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,expirationDate,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,lpn,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,manufacturedDate,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,status,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,allocatedQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,batchNumber,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,consumptionPriorityDate,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,countryOfOrigin,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,cycleCountPending,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,expirationDate,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,ilpn,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,inventoryAttribute1,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,inventoryAttribute2,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,inventoryAttribute3,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,inventoryAttribute4,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,inventoryAttribute5,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,inventoryContainerId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,inventoryContainerTypeId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,inventoryTypeId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,item,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,itemId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,lastLocatedDateTime,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,location,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,locationId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,manufacturedDate,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,onHandQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,packQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,productStatusId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,subPackQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,toBeFilledQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,climateControlId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,color,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,colorSuffix,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,commodityCode,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,conveyable,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,criticalDimension1,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,criticalDimension2,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,criticalDimension3,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,currencyCode,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,description,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,dimensionUomId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,displayUomId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,extended,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,facilityId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,hazardousMaterialId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,hazmat,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,height,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,itemGtin,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,itemId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,length,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,monetaryValue,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,monetaryValueCurrencyCode,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,monetaryValueSizeUomId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,nmfcFreightClassId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,primaryBarCode,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,productLifeInDays,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,season,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,seasonYear,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,secondDimension,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,serialNumberTrackType,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,sizeCode,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,sizeDescription,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardBundleHeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardBundleLength,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardBundleQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardBundleVolume,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardBundleWeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardBundleWidth,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardLpnHeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardLpnLength,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardLpnQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardLpnVolume,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardLpnWeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardLpnWidth,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPackHeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPackLength,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPackQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPackVolume,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPackWeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPackWidth,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPalletHeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPalletLength,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPalletQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPalletVolume,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPalletWeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardPalletWidth,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardSubPackHeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardSubPackLength,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardSubPackQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardSubPackVolume,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardSubPackWeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardSubPackWidth,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardTierHeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardTierLength,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardTierQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardTierVolume,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardTierWeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,standardTierWidth,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,storeDepartment,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,style,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,styleSuffix,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackBatchNumber,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackCountryOfOrigin,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackExpiryDate,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackInventoryType,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackItemAttribute1,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackItemAttribute2,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackItemAttribute3,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackItemAttribute4,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackItemAttribute5,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackPackQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackProductStatus,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,trackShipByDate,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,unitCost,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,unitPrice,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,vendorId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,volume,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,volumeUomId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,weight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,weightUomId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,width,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,aisle,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,area,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,bay,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,displayLocation,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,isReplenishable,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,locationBarcode,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,locationDepth,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,locationElevation,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,locationHeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,locationId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,locationLevel,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,locationTypeId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,locationWidth,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,maxUomQuantity,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,maxVolume,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,maxWeight,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,pickAllocationZoneId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,position,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,skuDedicationTypeId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,storageUomId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,streetId,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,streetPosition,,,ruleTypeAvailableAttributeXref
dcallocation,AssignmentCriteria,AssignmentCriteria,,zone,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,customerId,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,deliveryEndDateTime,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,deliveryStartDateTime,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,designatedShipmentId,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,designatedShipVia,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,designatedStopId,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,designatedStopSequenceNumber,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,destinationFacilityId,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,mustShipTogetherRestricted,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,orderId,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,orderPlacedDateTime,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,orderProcessTypeId,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,orderType,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,originFacilityId,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,pickupEndDateTime,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,pickupStartDateTime,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,priority,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,singleUnitOrder,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,assignedShipmentId,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,assignedShipViaId,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,assignedStaticRouteId,,,ruleTypeAvailableAttributeXref
dcallocation,OrderLineSequence,OrderLineSequence,,assignedStopId,,,ruleTypeAvailableAttributeXref
